ride_date,num_rides,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,day_of_week,month,dow_Monday,dow_Saturday,dow_Sunday,dow_Thursday,dow_Tuesday,dow_Wednesday,year,days_since_launch,temp_sq,is_weekend,rained
2017-04-28,62199,66.6,84.9,55.0,5.9,0.01,Friday,4,False,False,False,False,False,False,2017,1397,4435.5599999999995,0,1
2017-04-29,57701,76.9,88.0,55.0,8.8,0.06,Saturday,4,False,True,False,False,False,False,2017,1398,5913.610000000001,1,1
2017-04-30,42928,64.7,88.0,55.9,10.1,0.0,Sunday,4,False,False,True,False,False,False,2017,1399,4186.09,1,0
2017-05-01,56218,55.9,73.0,50.0,9.3,0.0,Monday,5,True,False,False,False,False,False,2017,1400,3124.81,0,0
2017-05-02,61207,70.5,78.1,50.0,12.9,0.0,Tuesday,5,False,False,False,False,True,False,2017,1401,4970.25,0,0
2017-05-03,59252,64.3,78.1,61.0,14.1,0.0,Wednesday,5,False,False,False,False,False,True,2017,1402,4134.49,0,0
2017-05-04,57429,57.7,66.9,51.1,8.9,0.0,Thursday,5,False,False,False,True,False,False,2017,1403,3329.2900000000004,0,0
2017-05-05,24009,56.0,66.0,51.1,11.4,0.01,Friday,5,False,False,False,False,False,False,2017,1404,3136.0,0,1
2017-05-06,46618,62.4,66.9,53.1,13.8,2.31,Saturday,5,False,True,False,False,False,False,2017,1405,3893.7599999999998,1,1
2017-05-07,34293,56.1,66.9,53.1,12.2,0.01,Sunday,5,False,False,True,False,False,False,2017,1406,3147.21,1,1
2017-05-08,51553,53.4,62.1,48.0,12.5,0.0,Monday,5,True,False,False,False,False,False,2017,1407,2851.56,0,0
2017-05-09,56461,55.6,64.0,48.0,9.2,0.0,Tuesday,5,False,False,False,False,True,False,2017,1408,3091.36,0,0
2017-05-10,58454,56.8,64.9,48.9,6.2,0.0,Wednesday,5,False,False,False,False,False,True,2017,1409,3226.24,0,0
2017-05-11,57208,57.1,64.9,52.0,6.4,0.0,Thursday,5,False,False,False,True,False,False,2017,1410,3260.4100000000003,0,0
2017-05-12,56675,56.5,64.0,52.0,6.9,0.0,Friday,5,False,False,False,False,False,False,2017,1411,3192.25,0,0
2017-05-13,5704,53.2,55.9,48.0,11.1,0.13,Saturday,5,False,True,False,False,False,False,2017,1412,2830.2400000000002,1,1
2017-05-14,38729,55.4,70.0,46.9,13.4,1.61,Sunday,5,False,False,True,False,False,False,2017,1413,3069.16,1,1
2017-05-15,54715,61.7,70.0,46.9,17.8,0.01,Monday,5,True,False,False,False,False,False,2017,1414,3806.8900000000003,0,1
2017-05-16,64504,68.8,82.9,54.0,10.3,0.0,Tuesday,5,False,False,False,False,True,False,2017,1415,4733.44,0,0
2017-05-17,65794,79.2,93.9,59.0,6.8,0.0,Wednesday,5,False,False,False,False,False,True,2017,1416,6272.64,0,0
2017-05-18,63753,88.1,97.0,66.0,10.1,0.0,Thursday,5,False,False,False,True,False,False,2017,1417,7761.609999999999,0,0
2017-05-19,62143,87.9,97.0,80.1,11.0,0.0,Friday,5,False,False,False,False,False,False,2017,1418,7726.410000000001,0,0
2017-05-20,47859,67.3,96.1,61.0,10.9,0.01,Saturday,5,False,True,False,False,False,False,2017,1419,4529.29,1,1
2017-05-21,54874,62.4,71.1,57.0,7.9,0.0,Sunday,5,False,False,True,False,False,False,2017,1420,3893.7599999999998,1,0
2017-05-22,24627,59.8,71.1,57.0,7.5,0.11,Monday,5,True,False,False,False,False,False,2017,1421,3576.0399999999995,0,1
2017-05-23,60032,63.4,70.0,57.0,4.9,0.53,Tuesday,5,False,False,False,False,True,False,2017,1422,4019.56,0,1
2017-05-24,60622,62.8,70.0,57.0,7.4,0.03,Wednesday,5,False,False,False,False,False,True,2017,1423,3943.8399999999997,0,1
2017-05-25,17495,58.4,69.1,55.9,11.7,0.1,Thursday,5,False,False,False,True,False,False,2017,1424,3410.56,0,1
2017-05-26,53768,63.5,75.9,55.9,11.1,0.89,Friday,5,False,False,False,False,False,False,2017,1425,4032.25,0,1
2017-05-27,46534,67.4,75.9,57.0,8.0,0.12,Saturday,5,False,True,False,False,False,False,2017,1426,4542.760000000001,1,1
2017-05-28,46727,64.5,72.0,57.9,6.8,0.0,Sunday,5,False,False,True,False,False,False,2017,1427,4160.25,1,0
2017-05-29,26322,59.1,71.1,55.9,9.5,0.13,Monday,5,True,False,False,False,False,False,2017,1428,3492.81,0,1
2017-05-30,50194,58.3,64.0,55.0,7.6,0.03,Tuesday,5,False,False,False,False,True,False,2017,1429,3398.89,0,1
2017-05-31,59495,63.1,78.1,55.0,6.6,0.08,Wednesday,5,False,False,False,False,False,True,2017,1430,3981.61,0,1
2017-06-01,67403,69.4,82.0,57.9,6.9,0.05,Thursday,6,False,False,False,True,False,False,2017,1431,4816.360000000001,0,1
2017-06-02,66907,70.6,82.0,60.1,8.8,0.0,Friday,6,False,False,False,False,False,False,2017,1432,4984.359999999999,0,0
2017-06-03,56264,66.1,79.0,59.0,9.2,0.0,Saturday,6,False,True,False,False,False,False,2017,1433,4369.209999999999,1,0
2017-06-04,40138,66.0,73.9,59.0,6.3,0.0,Sunday,6,False,False,True,False,False,False,2017,1434,4356.0,1,0
2017-06-05,55883,61.8,71.1,59.0,7.9,0.06,Monday,6,True,False,False,False,False,False,2017,1435,3819.24,0,1
2017-06-06,41268,58.0,66.9,55.0,11.5,0.02,Tuesday,6,False,False,False,False,True,False,2017,1436,3364.0,0,1
2017-06-07,64453,58.6,70.0,52.0,8.0,0.03,Wednesday,6,False,False,False,False,False,True,2017,1437,3433.96,0,1
2017-06-08,62653,63.9,71.1,52.0,5.4,0.0,Thursday,6,False,False,False,True,False,False,2017,1438,4083.21,0,0
2017-06-09,66506,66.7,82.9,55.9,7.2,0.0,Friday,6,False,False,False,False,False,False,2017,1439,4448.89,0,0
2017-06-10,57087,78.1,88.0,55.9,7.6,0.0,Saturday,6,False,True,False,False,False,False,2017,1440,6099.609999999999,1,0
2017-06-11,51427,83.7,93.9,66.9,9.0,0.0,Sunday,6,False,False,True,False,False,False,2017,1441,7005.6900000000005,1,0
2017-06-12,57871,86.7,96.1,75.0,8.5,0.0,Monday,6,True,False,False,False,False,False,2017,1442,7516.89,0,0
2017-06-13,60921,89.7,100.9,75.9,8.5,0.0,Tuesday,6,False,False,False,False,True,False,2017,1443,8046.09,0,0
2017-06-14,60513,78.8,93.9,71.6,7.8,0.48,Wednesday,6,False,False,False,False,False,True,2017,1444,6209.44,0,1
2017-06-15,64763,70.7,82.9,64.0,8.1,0.02,Thursday,6,False,False,False,True,False,False,2017,1445,4998.490000000001,0,1
2017-06-16,56403,65.6,75.9,63.0,9.1,0.0,Friday,6,False,False,False,False,False,False,2017,1446,4303.36,0,0
2017-06-17,34900,67.0,73.9,63.0,7.0,0.0,Saturday,6,False,True,False,False,False,False,2017,1447,4489.0,1,0
2017-06-18,49472,75.3,84.0,64.0,8.8,1.26,Sunday,6,False,False,True,False,False,False,2017,1448,5670.089999999999,1,1
2017-06-19,38310,78.5,87.1,70.0,11.1,0.0,Monday,6,True,False,False,False,False,False,2017,1449,6162.25,0,0
2017-06-20,64673,76.9,87.1,70.0,11.0,1.23,Tuesday,6,False,False,False,False,True,False,2017,1450,5913.610000000001,0,1
2017-06-21,67218,80.3,87.1,70.0,8.7,0.01,Wednesday,6,False,False,False,False,False,True,2017,1451,6448.089999999999,0,1
2017-06-22,66308,77.1,87.1,68.0,7.6,0.0,Thursday,6,False,False,False,True,False,False,2017,1452,5944.409999999999,0,0
2017-06-23,55323,81.2,87.1,68.0,9.3,0.0,Friday,6,False,False,False,False,False,False,2017,1453,6593.4400000000005,0,0
2017-06-24,52153,79.5,87.1,70.0,10.0,0.96,Saturday,6,False,True,False,False,False,False,2017,1454,6320.25,1,1
2017-06-25,54655,78.2,86.0,70.0,7.1,0.18,Sunday,6,False,False,True,False,False,False,2017,1455,6115.240000000001,1,1
2017-06-26,62669,74.0,84.0,66.9,9.0,0.0,Monday,6,True,False,False,False,False,False,2017,1456,5476.0,0,0
2017-06-27,64767,71.2,81.0,62.1,7.7,0.16,Tuesday,6,False,False,False,False,True,False,2017,1457,5069.4400000000005,0,1
2017-06-28,67752,71.5,81.0,62.1,10.1,0.0,Wednesday,6,False,False,False,False,False,True,2017,1458,5112.25,0,0
2017-06-29,64272,76.2,82.9,64.0,10.9,0.0,Thursday,6,False,False,False,True,False,False,2017,1459,5806.4400000000005,0,0
2017-06-30,58662,80.2,89.1,69.1,11.7,0.0,Friday,6,False,False,False,False,False,False,2017,1460,6432.040000000001,0,0
2017-07-01,36737,79.0,89.1,73.9,9.4,0.0,Saturday,7,False,True,False,False,False,False,2017,1461,6241.0,1,0
2017-07-02,43036,79.8,91.0,73.0,7.4,0.07,Sunday,7,False,False,True,False,False,False,2017,1462,6368.04,1,1
2017-07-03,48193,83.3,91.0,73.0,7.2,0.0,Monday,7,True,False,False,False,False,False,2017,1463,6938.889999999999,0,0
2017-07-04,49924,77.8,90.0,70.0,4.2,0.12,Tuesday,7,False,False,False,False,True,False,2017,1464,6052.839999999999,0,1
2017-07-05,60321,76.7,87.1,70.0,7.6,0.0,Wednesday,7,False,False,False,False,False,True,2017,1465,5882.89,0,0
2017-07-06,62147,74.5,84.9,69.1,7.1,0.0,Thursday,7,False,False,False,True,False,False,2017,1466,5550.25,0,0
2017-07-07,44068,72.4,82.0,68.0,8.4,0.01,Friday,7,False,False,False,False,False,False,2017,1467,5241.760000000001,0,1
2017-07-08,55015,78.5,87.1,68.0,7.5,2.13,Saturday,7,False,True,False,False,False,False,2017,1468,6162.25,1,1
2017-07-09,57118,76.3,87.1,70.0,8.5,0.0,Sunday,7,False,False,True,False,False,False,2017,1469,5821.69,1,0
2017-07-10,60907,78.7,88.0,70.0,8.0,0.0,Monday,7,True,False,False,False,False,False,2017,1470,6193.6900000000005,0,0
2017-07-11,61671,80.5,89.1,72.0,8.5,0.0,Tuesday,7,False,False,False,False,True,False,2017,1471,6480.25,0,0
2017-07-12,61786,84.2,91.0,75.0,9.1,0.0,Wednesday,7,False,False,False,False,False,True,2017,1472,7089.64,0,0
2017-07-13,56475,86.0,93.9,78.1,9.1,0.0,Thursday,7,False,False,False,True,False,False,2017,1473,7396.0,0,0
2017-07-14,31851,69.8,93.9,64.9,8.4,0.01,Friday,7,False,False,False,False,False,False,2017,1474,4872.04,0,1
2017-07-15,56499,73.7,86.0,64.9,6.9,0.47,Saturday,7,False,True,False,False,False,False,2017,1475,5431.6900000000005,1,1
2017-07-16,56833,78.0,86.0,66.9,6.6,0.01,Sunday,7,False,False,True,False,False,False,2017,1476,6084.0,1,1
2017-07-17,62555,80.1,87.1,71.1,7.2,0.0,Monday,7,True,False,False,False,False,False,2017,1477,6416.009999999999,0,0
2017-07-18,66234,80.5,88.0,75.0,7.9,0.0,Tuesday,7,False,False,False,False,True,False,2017,1478,6480.25,0,0
2017-07-19,63915,84.8,93.9,75.9,7.6,0.0,Wednesday,7,False,False,False,False,False,True,2017,1479,7191.04,0,0
2017-07-20,59663,87.2,98.1,77.0,5.0,0.0,Thursday,7,False,False,False,True,False,False,2017,1480,7603.84,0,0
2017-07-21,60072,84.4,98.1,77.0,8.7,0.0,Friday,7,False,False,False,False,False,False,2017,1481,7123.360000000001,0,0
2017-07-22,48011,85.3,93.9,77.0,7.5,0.0,Saturday,7,False,True,False,False,False,False,2017,1482,7276.089999999999,1,0
2017-07-23,46942,76.4,91.0,72.0,5.4,0.6,Sunday,7,False,False,True,False,False,False,2017,1483,5836.960000000001,1,1
2017-07-24,43792,70.2,80.1,64.0,11.1,0.46,Monday,7,True,False,False,False,False,False,2017,1484,4928.04,0,1
2017-07-25,65336,65.8,73.0,62.1,9.1,0.45,Tuesday,7,False,False,False,False,True,False,2017,1485,4329.639999999999,0,1
2017-07-26,70323,70.5,78.1,62.1,7.5,0.0,Wednesday,7,False,False,False,False,False,True,2017,1486,4970.25,0,0
2017-07-27,65769,72.2,78.1,64.9,7.9,0.0,Thursday,7,False,False,False,True,False,False,2017,1487,5212.84,0,0
2017-07-28,63899,76.9,84.0,66.9,5.8,0.0,Friday,7,False,False,False,False,False,False,2017,1488,5913.610000000001,0,0
2017-07-29,52947,73.3,84.0,68.0,13.2,0.0,Saturday,7,False,True,False,False,False,False,2017,1489,5372.889999999999,1,0
2017-07-30,59342,72.9,82.0,66.0,7.0,0.0,Sunday,7,False,False,True,False,False,False,2017,1490,5314.410000000001,1,0
2017-07-31,64218,77.7,89.1,66.0,5.3,0.0,Monday,7,True,False,False,False,False,False,2017,1491,6037.290000000001,0,0
2017-08-01,66677,81.3,91.0,70.0,5.1,0.0,Tuesday,8,False,False,False,False,True,False,2017,1492,6609.69,0,0
2017-08-02,56184,79.6,91.0,69.1,6.1,0.0,Wednesday,8,False,False,False,False,False,True,2017,1493,6336.159999999999,0,0
2017-08-03,66149,76.2,88.0,69.1,6.2,0.08,Thursday,8,False,False,False,True,False,False,2017,1494,5806.4400000000005,0,1
2017-08-04,56394,78.1,87.1,70.0,10.0,0.1,Friday,8,False,False,False,False,False,False,2017,1495,6099.609999999999,0,1
2017-08-05,58971,76.3,84.9,70.0,10.0,0.82,Saturday,8,False,True,False,False,False,False,2017,1496,5821.69,1,1
2017-08-06,56476,72.0,80.1,66.0,10.9,0.16,Sunday,8,False,False,True,False,False,False,2017,1497,5184.0,1,1
2017-08-07,23395,70.2,78.1,66.0,5.8,0.0,Monday,8,True,False,False,False,False,False,2017,1498,4928.04,0,0
2017-08-08,65233,70.3,80.1,64.9,7.1,0.43,Tuesday,8,False,False,False,False,True,False,2017,1499,4942.089999999999,0,1
2017-08-09,67884,76.5,84.9,64.9,5.2,0.0,Wednesday,8,False,False,False,False,False,True,2017,1500,5852.25,0,0
2017-08-10,66249,77.5,86.0,68.0,6.0,0.0,Thursday,8,False,False,False,True,False,False,2017,1501,6006.25,0,0
2017-08-11,63140,75.9,86.0,71.1,7.7,0.0,Friday,8,False,False,False,False,False,False,2017,1502,5760.810000000001,0,0
2017-08-12,60540,71.8,82.0,64.9,5.9,0.17,Saturday,8,False,True,False,False,False,False,2017,1503,5155.24,1,1
2017-08-13,57518,76.8,84.9,64.9,8.0,0.16,Sunday,8,False,False,True,False,False,False,2017,1504,5898.24,1,1
2017-08-14,61482,76.6,84.9,71.1,5.8,0.0,Monday,8,True,False,False,False,False,False,2017,1505,5867.5599999999995,0,0
2017-08-15,52461,73.2,77.0,69.1,5.3,0.32,Tuesday,8,False,False,False,False,True,False,2017,1506,5358.240000000001,0,1
2017-08-16,68436,76.8,86.0,69.1,4.8,0.12,Wednesday,8,False,False,False,False,False,True,2017,1507,5898.24,0,1
2017-08-17,66656,76.4,86.0,70.0,7.0,0.0,Thursday,8,False,False,False,True,False,False,2017,1508,5836.960000000001,0,0
2017-08-18,36620,77.3,82.9,70.0,7.7,0.01,Friday,8,False,False,False,False,False,False,2017,1509,5975.29,0,1
2017-08-19,62442,80.1,89.1,73.0,7.5,0.9,Saturday,8,False,True,False,False,False,False,2017,1510,6416.009999999999,1,1
2017-08-20,55442,78.7,89.1,71.1,10.4,0.0,Sunday,8,False,False,True,False,False,False,2017,1511,6193.6900000000005,1,0
2017-08-21,61059,80.8,88.0,71.1,6.7,0.0,Monday,8,True,False,False,False,False,False,2017,1512,6528.639999999999,0,0
2017-08-22,60541,81.5,91.0,75.0,8.6,0.0,Tuesday,8,False,False,False,False,True,False,2017,1513,6642.25,0,0
2017-08-23,65070,78.2,84.0,73.4,11.1,0.25,Wednesday,8,False,False,False,False,False,True,2017,1514,6115.240000000001,0,1
2017-08-24,66307,75.2,82.0,69.1,6.8,0.02,Thursday,8,False,False,False,True,False,False,2017,1515,5655.040000000001,0,1
2017-08-25,64217,72.3,81.0,66.0,6.0,0.0,Friday,8,False,False,False,False,False,False,2017,1516,5227.29,0,0
2017-08-26,50109,71.0,78.1,64.0,5.7,0.0,Saturday,8,False,True,False,False,False,False,2017,1517,5041.0,1,0
2017-08-27,54598,70.2,77.0,64.0,7.1,0.0,Sunday,8,False,False,True,False,False,False,2017,1518,4928.04,1,0
2017-08-28,60886,69.8,77.0,64.0,9.3,0.0,Monday,8,True,False,False,False,False,False,2017,1519,4872.04,0,0
2017-08-29,35152,66.5,75.0,64.0,11.6,0.0,Tuesday,8,False,False,False,False,True,False,2017,1520,4422.25,0,0
2017-08-30,65329,67.5,80.1,61.0,10.6,0.32,Wednesday,8,False,False,False,False,False,True,2017,1521,4556.25,0,1
2017-08-31,64881,74.0,82.0,61.0,9.8,0.01,Thursday,8,False,False,False,True,False,False,2017,1522,5476.0,0,1
2017-09-01,54881,65.4,82.0,55.9,10.7,0.0,Friday,9,False,False,False,False,False,False,2017,1523,4277.160000000001,0,0
2017-09-02,37812,63.2,72.0,55.9,7.9,0.0,Saturday,9,False,True,False,False,False,False,2017,1524,3994.2400000000002,1,0
2017-09-03,30955,62.6,72.0,55.9,9.8,0.79,Sunday,9,False,False,True,False,False,False,2017,1525,3918.76,1,1
2017-09-04,55285,71.3,82.0,59.0,11.2,0.4,Monday,9,True,False,False,False,False,False,2017,1526,5083.69,0,1
2017-09-05,65445,76.4,84.9,64.0,8.8,0.0,Tuesday,9,False,False,False,False,True,False,2017,1527,5836.960000000001,0,0
2017-09-06,42295,69.9,84.9,62.1,7.0,0.0,Wednesday,9,False,False,False,False,False,True,2017,1528,4886.010000000001,0,0
2017-09-07,69519,65.4,73.0,60.8,8.3,0.44,Thursday,9,False,False,False,True,False,False,2017,1529,4277.160000000001,0,1
2017-09-08,69574,67.5,75.0,61.0,10.6,0.0,Friday,9,False,False,False,False,False,False,2017,1530,4556.25,0,0
2017-09-09,60155,63.7,73.0,57.9,9.1,0.0,Saturday,9,False,True,False,False,False,False,2017,1531,4057.6900000000005,1,0
2017-09-10,60711,65.0,73.0,59.0,9.7,0.0,Sunday,9,False,False,True,False,False,False,2017,1532,4225.0,1,0
2017-09-11,71917,67.7,78.1,59.0,5.1,0.0,Monday,9,True,False,False,False,False,False,2017,1533,4583.29,0,0
2017-09-12,74580,71.9,82.0,59.0,2.9,0.0,Tuesday,9,False,False,False,False,True,False,2017,1534,5169.610000000001,0,0
2017-09-13,69566,74.0,84.0,63.0,4.9,0.0,Wednesday,9,False,False,False,False,False,True,2017,1535,5476.0,0,0
2017-09-14,72071,75.1,84.0,66.9,7.0,0.02,Thursday,9,False,False,False,True,False,False,2017,1536,5640.009999999999,0,1
2017-09-15,72297,76.6,82.9,70.0,6.3,0.0,Friday,9,False,False,False,False,False,False,2017,1537,5867.5599999999995,0,0
2017-09-16,61036,74.2,82.0,69.1,5.8,0.0,Saturday,9,False,True,False,False,False,False,2017,1538,5505.64,1,0
2017-09-17,59967,72.8,81.0,69.1,5.1,0.0,Sunday,9,False,False,True,False,False,False,2017,1539,5299.839999999999,1,0
2017-09-18,64130,70.6,81.0,68.0,8.7,0.0,Monday,9,True,False,False,False,False,False,2017,1540,4984.359999999999,0,0
2017-09-19,57910,72.3,78.1,68.0,13.7,0.0,Tuesday,9,False,False,False,False,True,False,2017,1541,5227.29,0,0
2017-09-20,71150,73.9,78.1,69.1,13.3,0.19,Wednesday,9,False,False,False,False,False,True,2017,1542,5461.210000000001,0,1
2017-09-21,67742,75.8,79.0,71.1,10.2,0.0,Thursday,9,False,False,False,True,False,False,2017,1543,5745.639999999999,0,0
2017-09-22,70127,73.8,81.0,68.0,11.5,0.0,Friday,9,False,False,False,False,False,False,2017,1544,5446.44,0,0
2017-09-23,62687,76.5,86.0,68.0,10.0,0.0,Saturday,9,False,True,False,False,False,False,2017,1545,5852.25,1,0
2017-09-24,57458,79.5,91.0,70.0,3.5,0.0,Sunday,9,False,False,True,False,False,False,2017,1546,6320.25,1,0
2017-09-25,69200,77.5,91.0,71.1,5.5,0.0,Monday,9,True,False,False,False,False,False,2017,1547,6006.25,0,0
2017-09-26,71518,73.7,86.0,68.0,5.6,0.0,Tuesday,9,False,False,False,False,True,False,2017,1548,5431.6900000000005,0,0
2017-09-27,69897,75.0,84.0,68.0,7.2,0.0,Wednesday,9,False,False,False,False,False,True,2017,1549,5625.0,0,0
2017-09-28,70883,74.1,84.0,68.0,11.8,0.0,Thursday,9,False,False,False,True,False,False,2017,1550,5490.8099999999995,0,0
2017-09-29,67177,63.3,77.0,57.0,9.0,0.0,Friday,9,False,False,False,False,False,False,2017,1551,4006.8899999999994,0,0
2017-09-30,50153,62.1,70.0,55.9,9.4,0.0,Saturday,9,False,True,False,False,False,False,2017,1552,3856.4100000000003,1,0
2017-10-01,55505,58.8,70.0,52.0,6.8,0.0,Sunday,10,False,False,True,False,False,False,2017,1553,3457.4399999999996,1,0
2017-10-02,65511,64.5,73.9,52.0,4.8,0.0,Monday,10,True,False,False,False,False,False,2017,1554,4160.25,0,0
2017-10-03,69105,64.0,73.9,55.9,5.2,0.0,Tuesday,10,False,False,False,False,True,False,2017,1555,4096.0,0,0
2017-10-04,71454,64.8,75.0,57.9,6.8,0.0,Wednesday,10,False,False,False,False,False,True,2017,1556,4199.04,0,0
2017-10-05,70174,73.0,84.0,57.9,9.5,0.0,Thursday,10,False,False,False,True,False,False,2017,1557,5329.0,0,0
2017-10-06,70257,74.7,84.0,66.0,7.0,0.0,Friday,10,False,False,False,False,False,False,2017,1558,5580.09,0,0
2017-10-07,63635,72.4,82.0,66.0,6.4,0.0,Saturday,10,False,True,False,False,False,False,2017,1559,5241.760000000001,1,0
2017-10-08,41044,74.0,82.0,66.0,9.3,0.0,Sunday,10,False,False,True,False,False,False,2017,1560,5476.0,1,0
2017-10-09,38391,73.9,80.1,71.1,9.0,0.39,Monday,10,True,False,False,False,False,False,2017,1561,5461.210000000001,0,1
2017-10-10,74118,75.1,81.0,69.1,8.4,0.21,Tuesday,10,False,False,False,False,True,False,2017,1562,5640.009999999999,0,1
2017-10-11,63589,70.8,81.0,68.0,7.0,0.0,Wednesday,10,False,False,False,False,False,True,2017,1563,5012.639999999999,0,0
2017-10-12,61248,62.7,78.1,59.0,14.4,0.07,Thursday,10,False,False,False,True,False,False,2017,1564,3931.2900000000004,0,1
2017-10-13,67020,59.1,68.0,53.1,11.2,0.03,Friday,10,False,False,False,False,False,False,2017,1565,3492.81,0,1
2017-10-14,58777,65.7,73.0,53.1,6.6,0.03,Saturday,10,False,True,False,False,False,False,2017,1566,4316.490000000001,1,1
2017-10-15,56529,69.8,75.0,62.1,6.8,0.0,Sunday,10,False,False,True,False,False,False,2017,1567,4872.04,1,0
2017-10-16,61730,62.6,75.0,55.0,14.0,0.01,Monday,10,True,False,False,False,False,False,2017,1568,3918.76,0,1
2017-10-17,64480,51.8,71.1,45.0,8.7,0.0,Tuesday,10,False,False,False,False,True,False,2017,1569,2683.24,0,0
2017-10-18,70234,60.0,73.9,45.0,6.2,0.0,Wednesday,10,False,False,False,False,False,True,2017,1570,3600.0,0,0
2017-10-19,72311,64.7,73.9,52.0,7.9,0.0,Thursday,10,False,False,False,True,False,False,2017,1571,4186.09,0,0
2017-10-20,72173,66.9,73.9,57.9,9.7,0.0,Friday,10,False,False,False,False,False,False,2017,1572,4475.610000000001,0,0
2017-10-21,65874,67.7,79.0,59.0,4.6,0.0,Saturday,10,False,True,False,False,False,False,2017,1573,4583.29,1,0
2017-10-22,62150,66.7,75.9,57.9,4.5,0.0,Sunday,10,False,False,True,False,False,False,2017,1574,4448.89,1,0
2017-10-23,69274,66.9,75.9,57.9,7.1,0.0,Monday,10,True,False,False,False,False,False,2017,1575,4475.610000000001,0,0
2017-10-24,48077,70.8,75.9,61.0,17.4,0.04,Tuesday,10,False,False,False,False,True,False,2017,1576,5012.639999999999,0,1
2017-10-25,71287,64.8,75.9,61.0,5.5,0.09,Wednesday,10,False,False,False,False,False,True,2017,1577,4199.04,0,1
2017-10-26,64003,58.0,68.0,53.1,10.5,0.0,Thursday,10,False,False,False,True,False,False,2017,1578,3364.0,0,0
2017-10-27,69268,55.7,63.0,51.1,8.9,0.0,Friday,10,False,False,False,False,False,False,2017,1579,3102.4900000000002,0,0
2017-10-28,61348,60.9,68.0,51.1,9.0,0.0,Saturday,10,False,True,False,False,False,False,2017,1580,3708.81,1,0
2017-10-29,9537,64.0,68.0,54.0,10.3,0.1,Sunday,10,False,False,True,False,False,False,2017,1581,4096.0,1,1
2017-10-30,49247,57.1,68.0,46.9,15.9,2.79,Monday,10,True,False,False,False,False,False,2017,1582,3260.4100000000003,0,1
2017-10-31,60242,53.8,62.1,46.9,13.2,0.05,Tuesday,10,False,False,False,False,True,False,2017,1583,2894.4399999999996,0,1
2017-11-01,60773,51.4,57.9,46.9,7.8,0.0,Wednesday,11,False,False,False,False,False,True,2017,1584,2641.96,0,0
2017-11-02,70810,63.0,72.0,46.9,6.7,0.0,Thursday,11,False,False,False,True,False,False,2017,1585,3969.0,0,0
2017-11-03,71818,66.1,75.0,57.9,7.6,0.0,Friday,11,False,False,False,False,False,False,2017,1586,4369.209999999999,0,0
2017-11-04,53435,53.1,75.0,48.0,10.3,0.0,Saturday,11,False,True,False,False,False,False,2017,1587,2819.61,1,0
2017-11-05,34943,54.8,61.0,48.0,7.8,0.02,Sunday,11,False,False,True,False,False,False,2017,1588,3003.0399999999995,1,1
2017-11-06,57606,62.6,66.0,52.0,7.8,0.08,Monday,11,True,False,False,False,False,False,2017,1589,3918.76,0,1
2017-11-07,36362,48.0,66.0,42.1,10.3,0.0,Tuesday,11,False,False,False,False,True,False,2017,1590,2304.0,0,0
2017-11-08,54211,43.4,51.1,39.9,9.5,0.6,Wednesday,11,False,False,False,False,False,True,2017,1591,1883.56,0,1
2017-11-09,58417,47.6,55.9,39.9,6.5,0.0,Thursday,11,False,False,False,True,False,False,2017,1592,2265.76,0,0
2017-11-10,38432,44.4,55.9,30.9,15.2,0.0,Friday,11,False,False,False,False,False,False,2017,1593,1971.36,0,0
2017-11-11,28142,31.0,37.9,26.1,11.3,0.0,Saturday,11,False,True,False,False,False,False,2017,1594,961.0,1,0
2017-11-12,32471,39.5,46.9,26.1,4.3,0.0,Sunday,11,False,False,True,False,False,False,2017,1595,1560.25,1,0
2017-11-13,38753,45.4,50.0,34.0,6.2,0.0,Monday,11,True,False,False,False,False,False,2017,1596,2061.16,0,0
2017-11-14,52279,43.0,50.0,39.0,8.3,0.05,Tuesday,11,False,False,False,False,True,False,2017,1597,1849.0,0,1
2017-11-15,54230,43.5,51.1,37.9,7.4,0.0,Wednesday,11,False,False,False,False,False,True,2017,1598,1892.25,0,0
2017-11-16,49737,52.2,59.0,37.9,10.2,0.7,Thursday,11,False,False,False,True,False,False,2017,1599,2724.84,0,1
2017-11-17,48991,45.5,59.0,41.0,16.8,0.08,Friday,11,False,False,False,False,False,False,2017,1600,2070.25,0,1
2017-11-18,27745,44.0,52.0,36.0,7.2,0.0,Saturday,11,False,True,False,False,False,False,2017,1601,1936.0,1,0
2017-11-19,31598,53.5,60.1,36.0,15.7,0.33,Sunday,11,False,False,True,False,False,False,2017,1602,2862.25,1,1
2017-11-20,45121,43.1,60.1,37.0,13.1,0.02,Monday,11,True,False,False,False,False,False,2017,1603,1857.6100000000001,0,1
2017-11-21,52451,49.1,59.0,37.0,11.2,0.0,Tuesday,11,False,False,False,False,True,False,2017,1604,2410.81,0,0
2017-11-22,32298,51.7,59.0,43.0,8.7,0.0,Wednesday,11,False,False,False,False,False,True,2017,1605,2672.8900000000003,0,0
2017-11-23,13705,38.7,55.0,34.0,10.9,0.16,Thursday,11,False,False,False,True,False,False,2017,1606,1497.6900000000003,0,1
2017-11-24,23724,43.0,51.1,34.0,5.7,0.0,Friday,11,False,False,False,False,False,False,2017,1607,1849.0,0,0
2017-11-25,30518,48.6,57.9,37.0,6.9,0.0,Saturday,11,False,True,False,False,False,False,2017,1608,2361.96,1,0
